date,long_gross,short_gross,stock_gross,hedge_gross,gross_exposure,net_exposure,turnover,net_SPY_exposure,net_XLK_exposure,net_QQQ_exposure
2020-07-23,0.11116438123952496,0.11191387218717229,0.1,0.12307825342669726,0.22307825342669726,-0.0007494909476473202,0.22307825342669726,0.038572464455239916,0.023341407731932374,-0.061164381239524966
2020-07-24,0.15587734617265964,0.12873772660516608,0.15000000000000002,0.1346150727778257,0.2846150727778257,0.027139619567493577,0.07955223850022261,0.034851789947558165,0.043885936657607906,-0.055877346172659645
2020-07-27,0.16840164548696038,0.09768493663381628,0.15000000000000002,0.11608658212077665,0.2660865821207767,0.0707167088531441,0.19470510999892265,0.015710690305271578,0.0819742463285447,-0.018401645486960366
2020-07-28,0.11741746746342432,0.06934583068713497,0.1,0.08676329815055928,0.18676329815055928,0.048071636776289346,0.07932328397021736,0.011572035763779298,0.05777379492335567,-0.017417467463424312
2020-07-29,0.12968057025570548,0.10653311012406584,0.15000000000000002,0.08621368037977131,0.23621368037977133,0.02314746013163964,0.10386355856901794,0.025965903370613115,0.03056720675345272,-0.02968057025570547
2020-07-30,0.12952168717647236,0.10633256921863912,0.15000000000000002,0.08585425639511149,0.2358542563951115,0.023189117957833252,0.0011886006366941537,0.02535077413916923,0.030981795079469885,-0.029521687176472366
2020-07-31,0.1055274390896557,0.07912577911132956,0.15000000000000002,0.034653218200985256,0.1846532182009853,0.02640165997832615,0.15120103819412622,0.009565285626157207,0.019560493485172345,-0.005527439089655702
2020-08-03,0.0730794616418072,0.07191618904950099,0.1,0.04499565069130819,0.1449956506913082,0.0011632725923062005,0.07476161261398005,0.009521521022317285,0.012394668027183708,-0.023079461641807193
2020-08-04,0.1414624690870216,0.1380962001101454,0.2,0.07955866919716696,0.279558669197167,0.0033662689768761793,0.15935235456022617,0.03809620011014539,-0.008806735095634202,-0.03265573399138737
2020-08-05,0.1412690709992554,0.13722920333037408,0.2,0.07849827432962947,0.2784982743296295,0.004039867668881345,0.0015649086629652628,0.037229203330374064,-0.00905899199334809,-0.03221007900590732
2020-08-06,0.14160732417951233,0.13743300626148178,0.2,0.0790403304409941,0.2790403304409941,0.004174317918030551,0.0012094640540687186,0.03743300626148177,-0.008725288021996042,-0.03288203615751628
2020-08-07,0.1415774364346141,0.13792621122984022,0.2,0.07950364766445432,0.27950364766445435,0.003651225204773855,0.002074517051977736,0.03792621122984023,-0.009501000191356562,-0.032076436243257525
2020-08-10,0.14319245435041986,0.13844248683252203,0.2,0.08163494118294186,0.28163494118294186,0.004749967517897833,0.006068036110876397,0.038442486832522015,-0.013084389403356749,-0.0301080649470631
2020-08-11,0.14363252497752524,0.1380916191996966,0.2,0.08172414417722182,0.2817241441772218,0.0055409057778286405,0.0007909382599308075,0.03809161919969659,-0.013311657187856443,-0.03032086778966879
2020-08-12,0.18775621488710065,0.1504435667723805,0.25,0.08819978165948114,0.33819978165948117,0.037312648114720154,0.06842784236600802,0.050443566772380495,-0.007335554745982086,-0.030420660141118556
2020-08-13,0.2369400914342058,0.1723260199633506,0.3,0.10926611139755638,0.40926611139755636,0.06461407147085522,0.1018317515406487,0.042396410617075844,0.029929609346274734,-0.036940091434205784
2020-08-14,0.2356999421710838,0.1736223895801523,0.3,0.10932233175123607,0.40932233175123606,0.06207755259093154,0.013327806550965542,0.049088424069398465,0.024533965510753805,-0.03569994217108379
2020-08-17,0.26908813024375283,0.23100455764235506,0.35,0.15009268788610786,0.5000926878861078,0.038083572601397775,0.12242343259897676,0.07229713036365372,0.00870742727870133,-0.06908813024375282
2020-08-18,0.2704020999091054,0.2325389333533329,0.35,0.15294103326243824,0.5029410332624382,0.03786316655577255,0.003402303836691538,0.07202015113347314,0.010518782219859711,-0.0704020999091054
2020-08-19,0.24369671913469562,0.23310547823586286,0.3,0.17680219737055844,0.4768021973705584,0.010591240898832753,0.0968700698192922,0.08310547823586284,-0.024280289861316494,-0.0694164292733791
