date,AAPL,MSFT,NVDA,AVGO,AMD,JPM,BAC,GS,MS,C,XOM,CVX,COP,SLB,EOG,LLY,JNJ,MRK,ABBV,UNH,CAT,HON,UNP,UPS,LMT,XLK,XLF,XLE,XLV,XLI,SPY
2024-05-29,10066717393.619999,6612486987.89,63378971199.75,3729532182.0800004,9292323761.8,1204619543.49,1032303697.92,1054190588.85,455180801.2,442684987.29,1577708688.82,925261736.7,1642980489.0,599641322.5600001,624832806.72,1930167297.8999999,1113023152.08,1013309171.6,647308561.5,3616856066.96,1026774814.7700001,520646918.72999996,648300446.8,536185818.21,524567569.44000006,918870898.16,1653364136.32,1361481761.8000002,968015308.88,1893967796.4,23651270580.600002
2024-05-30,9527814977.67,11756957299.210001,53294731230.0,2960732911.84,7710423118.25,1361157196.46,1969332058.72,961189723.7800001,397706869.56,623054692.04,1673702859.08,1007985160.7199999,1125452862.0,653437822.8000001,328633428.0,1615269606.8000002,1101077555.84,1618923747.63,673830526.6,2489886303.45,928063834.5,464542695.63,586658629.0400001,557932919.34,490944428.36,1096282853.92,1344644286.48,1033584026.4,1047386000.01,953774521.0600001,24158625575.920002
2024-05-31,14433257954.0,19901321821.75,66970827696.409996,9536624181.0,10716736288.7,2919565176.2799997,2324870796.96,1202174659.3999999,699918301.52,1080290340.81,3306140188.78,1676193175.8000002,1610056331.52,1913950750.4,494503356.0,3665942775.06,2143340044.5000002,2276026641.6800003,2525206405.84,3315122544.55,2815940705.7599998,639518275.83,1285464875.24,817765042.38,775870982.64,1269011439.76,1608886028.52,1513065186.0,1141647498.3000002,1192948877.73,47432711485.26
2024-06-03,9698825878.54,7204235030.16,50008016800.0,3456617803.4000006,9656718816.2,1299608184.44,1270999727.4,877984460.58,552368470.3199999,703765382.4,2145888400.95,1418400624.76,811531676.62,682107879.96,387557150.04,2107518415.8,975934982.4000001,988868673.4000001,715577700.64,1390184624.32,1285060139.04,494708378.02000004,592247467.52,377183703.24000007,364999208.0,1013889581.46,1566019975.76,1850471423.48,1490215331.53,1859256576.0,24691627742.6
2024-06-04,9074416451.1,5832802116.0,46684384682.549995,3028259616.8799996,7683623743.5,1358705368.8,1068947257.6,835262419.6,521760411.7,618743744.62,2182704081.8,992432226.24,835726653.0,681432295.0799999,538991700.8,1451521586.79,1197292623.6000001,828902954.22,681372920.3599999,1603900055.89,1210958155.44,694895033.65,410082923.44,524985482.34,396534177.43,675716286.75,1132653205.8300002,1559985577.76,1010526112.39,1222905735.9,18220148466.93
2024-06-05,10583026115.16,7191988506.37,63290783641.600006,4649669489.43,10032445620.300001,1647012901.52,1315348814.52,774909104.4,434821530.24,528795859.71000004,1680943856.48,1092608380.08,574335566.01,460260576.00000006,409851655.3,1802583617.92,858462707.3,648390325.05,841441240.64,1239671580.16,861669886.0,569620593.07,652176631.45,427602640.34999996,379758874.86,947977911.54,971792220.4200001,945099974.2800001,783384049.67,1065086049.3100001,25022292407.690002
2024-06-06,7992677584.32,6297818302.5199995,79624116907.14,2821944786.96,7850301577.56,1504064938.67,1533753126.0,731622348.0,459152678.4,526574486.16,1498454196.15,812773742.11,600707916.6,459147857.71999997,412077515.78999996,1764449684.8600001,734433495.5400001,983245793.9200001,874054161.27,1214305094.4,804938518.7700001,681799927.5999999,461918618.48,392233219.16,359937649.6,757959700.5,1610998221.72,1151929431.8999999,793537860.6600001,796849580.8000001,16413580271.339998
2024-06-07,10429359579.21,5645868494.0,49369971347.28001,2508274028.88,7476613532.92,1384449401.1,1030753542.78,789717391.26,390341353.32,483561635.90000004,1497605821.25,917461183.7600001,489421296.0,669145187.6999999,299785710.35,2093601019.1100001,746614408.7600001,646219730.1100001,640523652.7,1576171846.26,819067178.8,535089569.3,575922890.7,441625097.28,490227587.37,689336586.4,1743625363.9599998,903646463.6800001,764484672.6,859244207.38,22994653231.42
2024-06-10,18640452816.16,5976380764.63,37822168148.91,4469053853.59,10734154028.68,1211591580.3400002,1474696824.69,770130621.3000001,440102377.89,570512327.42,1722241080.12,1108644120.3400002,601125952.9,583222959.54,208767476.61,2918493565.0,845943356.16,767750649.48,724009076.64,1649589975.0,870293014.9200001,558075767.28,431528623.2,500185795.12,420884155.44,727727767.8000001,1306331800.0,1022010116.52,792332171.55,814806671.0,19096965716.12
2024-06-11,35238751758.9,6213111728.0,26752019795.13,5071537563.21,6332026628.4800005,1767761730.5600002,1733256181.08,859989432.7199999,508525379.97,1000010324.5600001,1395588629.76,802122514.3900001,475104983.53999996,373132571.52,251813542.14000002,3547976244.0400004,830721478.0799999,1209230547.2,634632476.4000001,2253986556.86,1062231908.09,480871395.03999996,367676715.40999997,337578417.95,420345967.6,1397892575.6699998,2212890619.65,840691010.6999999,759889557.5600001,1368552129.21,19465112983.100002
