timestamp_utc,symbol,trading_date,action,path,rows,error,venue,start_time,end_time
2026-04-29T02:35:17.499408+00:00,AAPL,2019-01-01,skipped,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-01-01/part.parquet,0,no_data,utp_cta,09:30:00,16:00:00
2026-04-29T02:35:19.617374+00:00,AAPL,2019-01-02,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-01-02/part.parquet,204894,,utp_cta,09:30:00,16:00:00
2026-04-29T02:35:26.155174+00:00,AAPL,2019-01-03,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-01-03/part.parquet,630648,,utp_cta,09:30:00,16:00:00
2026-04-29T02:35:32.524267+00:00,AAPL,2019-01-04,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-01-04/part.parquet,365930,,utp_cta,09:30:00,16:00:00
2026-04-29T02:35:35.661415+00:00,AAPL,2019-01-07,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-01-07/part.parquet,342120,,utp_cta,09:30:00,16:00:00
2026-04-29T02:35:38.272150+00:00,AAPL,2019-01-08,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-01-08/part.parquet,266114,,utp_cta,09:30:00,16:00:00
2026-04-29T02:35:40.995657+00:00,AAPL,2019-01-09,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-01-09/part.parquet,294292,,utp_cta,09:30:00,16:00:00
2026-04-29T02:35:43.142567+00:00,AAPL,2019-01-10,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-01-10/part.parquet,198696,,utp_cta,09:30:00,16:00:00
2026-04-29T02:35:44.914598+00:00,AAPL,2019-01-11,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-01-11/part.parquet,171246,,utp_cta,09:30:00,16:00:00
2026-04-29T02:35:46.825988+00:00,AAPL,2019-01-14,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-01-14/part.parquet,198110,,utp_cta,09:30:00,16:00:00
2026-04-29T02:35:48.617536+00:00,AAPL,2019-01-15,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-01-15/part.parquet,175820,,utp_cta,09:30:00,16:00:00
2026-04-29T02:35:50.828817+00:00,AAPL,2019-01-16,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-01-16/part.parquet,189980,,utp_cta,09:30:00,16:00:00
2026-04-29T02:35:52.756510+00:00,AAPL,2019-01-17,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-01-17/part.parquet,191674,,utp_cta,09:30:00,16:00:00
2026-04-29T02:35:55.054645+00:00,AAPL,2019-01-18,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-01-18/part.parquet,192106,,utp_cta,09:30:00,16:00:00
2026-04-29T02:35:55.774003+00:00,AAPL,2019-01-21,skipped,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-01-21/part.parquet,0,no_data,utp_cta,09:30:00,16:00:00
2026-04-29T02:35:57.763339+00:00,AAPL,2019-01-22,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-01-22/part.parquet,198892,,utp_cta,09:30:00,16:00:00
2026-04-29T02:35:59.517861+00:00,AAPL,2019-01-23,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-01-23/part.parquet,152474,,utp_cta,09:30:00,16:00:00
2026-04-29T02:36:01.394484+00:00,AAPL,2019-01-24,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-01-24/part.parquet,169328,,utp_cta,09:30:00,16:00:00
2026-04-29T02:36:03.479414+00:00,AAPL,2019-01-25,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-01-25/part.parquet,212170,,utp_cta,09:30:00,16:00:00
2026-04-29T02:36:05.630700+00:00,AAPL,2019-01-28,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-01-28/part.parquet,172663,,utp_cta,09:30:00,16:00:00
2026-04-29T02:36:07.920834+00:00,AAPL,2019-01-29,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-01-29/part.parquet,217988,,utp_cta,09:30:00,16:00:00
2026-04-29T02:36:11.618612+00:00,AAPL,2019-01-30,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-01-30/part.parquet,368317,,utp_cta,09:30:00,16:00:00
2026-04-29T02:36:13.785431+00:00,AAPL,2019-01-31,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-01-31/part.parquet,234141,,utp_cta,09:30:00,16:00:00
2026-04-29T02:36:15.877397+00:00,AAPL,2019-02-01,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-02-01/part.parquet,186425,,utp_cta,09:30:00,16:00:00
2026-04-29T02:36:17.849650+00:00,AAPL,2019-02-04,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-02-04/part.parquet,198598,,utp_cta,09:30:00,16:00:00
2026-04-29T02:36:19.877743+00:00,AAPL,2019-02-05,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-02-05/part.parquet,222132,,utp_cta,09:30:00,16:00:00
2026-04-29T02:36:21.550006+00:00,AAPL,2019-02-06,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-02-06/part.parquet,165520,,utp_cta,09:30:00,16:00:00
2026-04-29T02:36:23.432548+00:00,AAPL,2019-02-07,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-02-07/part.parquet,207253,,utp_cta,09:30:00,16:00:00
2026-04-29T02:36:24.975394+00:00,AAPL,2019-02-08,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-02-08/part.parquet,154173,,utp_cta,09:30:00,16:00:00
2026-04-29T02:36:26.420350+00:00,AAPL,2019-02-11,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-02-11/part.parquet,141649,,utp_cta,09:30:00,16:00:00
2026-04-29T02:36:27.891927+00:00,AAPL,2019-02-12,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-02-12/part.parquet,141668,,utp_cta,09:30:00,16:00:00
2026-04-29T02:36:29.878286+00:00,AAPL,2019-02-13,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-02-13/part.parquet,147769,,utp_cta,09:30:00,16:00:00
2026-04-29T02:36:31.744079+00:00,AAPL,2019-02-14,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-02-14/part.parquet,147839,,utp_cta,09:30:00,16:00:00
2026-04-29T02:36:33.708259+00:00,AAPL,2019-02-15,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-02-15/part.parquet,153275,,utp_cta,09:30:00,16:00:00
2026-04-29T02:36:34.265709+00:00,AAPL,2019-02-18,skipped,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-02-18/part.parquet,0,no_data,utp_cta,09:30:00,16:00:00
2026-04-29T02:36:36.020691+00:00,AAPL,2019-02-19,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-02-19/part.parquet,128606,,utp_cta,09:30:00,16:00:00
2026-04-29T02:36:37.819234+00:00,AAPL,2019-02-20,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-02-20/part.parquet,160817,,utp_cta,09:30:00,16:00:00
2026-04-29T02:36:39.304783+00:00,AAPL,2019-02-21,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-02-21/part.parquet,136255,,utp_cta,09:30:00,16:00:00
2026-04-29T02:36:40.745315+00:00,AAPL,2019-02-22,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-02-22/part.parquet,122119,,utp_cta,09:30:00,16:00:00
2026-04-29T02:36:42.341770+00:00,AAPL,2019-02-25,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-02-25/part.parquet,154852,,utp_cta,09:30:00,16:00:00
2026-04-29T02:36:43.671778+00:00,AAPL,2019-02-26,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-02-26/part.parquet,117998,,utp_cta,09:30:00,16:00:00
2026-04-29T02:36:45.043452+00:00,AAPL,2019-02-27,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-02-27/part.parquet,123679,,utp_cta,09:30:00,16:00:00
2026-04-29T02:36:46.601477+00:00,AAPL,2019-02-28,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-02-28/part.parquet,123946,,utp_cta,09:30:00,16:00:00
2026-04-29T02:36:48.074071+00:00,AAPL,2019-03-01,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-03-01/part.parquet,145249,,utp_cta,09:30:00,16:00:00
2026-04-29T02:36:49.902596+00:00,AAPL,2019-03-04,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-03-04/part.parquet,187046,,utp_cta,09:30:00,16:00:00
2026-04-29T02:36:51.878401+00:00,AAPL,2019-03-05,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-03-05/part.parquet,125687,,utp_cta,09:30:00,16:00:00
2026-04-29T02:36:53.464589+00:00,AAPL,2019-03-06,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-03-06/part.parquet,135437,,utp_cta,09:30:00,16:00:00
2026-04-29T02:36:55.169614+00:00,AAPL,2019-03-07,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-03-07/part.parquet,178861,,utp_cta,09:30:00,16:00:00
2026-04-29T02:36:57.062255+00:00,AAPL,2019-03-08,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-03-08/part.parquet,163247,,utp_cta,09:30:00,16:00:00
2026-04-29T02:36:59.041722+00:00,AAPL,2019-03-11,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-03-11/part.parquet,205916,,utp_cta,09:30:00,16:00:00
2026-04-29T02:37:01.435109+00:00,AAPL,2019-03-12,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-03-12/part.parquet,211660,,utp_cta,09:30:00,16:00:00
2026-04-29T02:37:03.903303+00:00,AAPL,2019-03-13,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-03-13/part.parquet,185036,,utp_cta,09:30:00,16:00:00
2026-04-29T02:37:06.028062+00:00,AAPL,2019-03-14,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-03-14/part.parquet,151110,,utp_cta,09:30:00,16:00:00
2026-04-29T02:37:08.299661+00:00,AAPL,2019-03-15,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-03-15/part.parquet,199033,,utp_cta,09:30:00,16:00:00
2026-04-29T02:37:10.624378+00:00,AAPL,2019-03-18,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-03-18/part.parquet,160636,,utp_cta,09:30:00,16:00:00
2026-04-29T02:37:12.847099+00:00,AAPL,2019-03-19,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-03-19/part.parquet,193384,,utp_cta,09:30:00,16:00:00
2026-04-29T02:37:15.076757+00:00,AAPL,2019-03-20,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-03-20/part.parquet,191639,,utp_cta,09:30:00,16:00:00
2026-04-29T02:37:18.339812+00:00,AAPL,2019-03-21,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-03-21/part.parquet,301306,,utp_cta,09:30:00,16:00:00
2026-04-29T02:37:21.409345+00:00,AAPL,2019-03-22,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-03-22/part.parquet,293053,,utp_cta,09:30:00,16:00:00
2026-04-29T02:37:24.468190+00:00,AAPL,2019-03-25,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-03-25/part.parquet,299991,,utp_cta,09:30:00,16:00:00
2026-04-29T02:37:27.939960+00:00,AAPL,2019-03-26,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-03-26/part.parquet,335132,,utp_cta,09:30:00,16:00:00
2026-04-29T02:37:30.134699+00:00,AAPL,2019-03-27,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-03-27/part.parquet,192467,,utp_cta,09:30:00,16:00:00
2026-04-29T02:37:32.225988+00:00,AAPL,2019-03-28,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-03-28/part.parquet,150067,,utp_cta,09:30:00,16:00:00
2026-04-29T02:37:34.032381+00:00,AAPL,2019-03-29,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-03-29/part.parquet,146983,,utp_cta,09:30:00,16:00:00
2026-04-29T02:37:36.382769+00:00,AAPL,2019-04-01,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-04-01/part.parquet,177799,,utp_cta,09:30:00,16:00:00
2026-04-29T02:37:38.574610+00:00,AAPL,2019-04-02,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-04-02/part.parquet,167567,,utp_cta,09:30:00,16:00:00
2026-04-29T02:37:40.553378+00:00,AAPL,2019-04-03,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-04-03/part.parquet,160606,,utp_cta,09:30:00,16:00:00
2026-04-29T02:37:42.305064+00:00,AAPL,2019-04-04,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-04-04/part.parquet,132019,,utp_cta,09:30:00,16:00:00
2026-04-29T02:37:43.990586+00:00,AAPL,2019-04-05,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-04-05/part.parquet,121929,,utp_cta,09:30:00,16:00:00
2026-04-29T02:37:46.153298+00:00,AAPL,2019-04-08,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-04-08/part.parquet,178145,,utp_cta,09:30:00,16:00:00
2026-04-29T02:37:48.625654+00:00,AAPL,2019-04-09,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-04-09/part.parquet,227507,,utp_cta,09:30:00,16:00:00
2026-04-29T02:37:50.753188+00:00,AAPL,2019-04-10,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-04-10/part.parquet,155563,,utp_cta,09:30:00,16:00:00
2026-04-29T02:37:52.820259+00:00,AAPL,2019-04-11,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-04-11/part.parquet,140046,,utp_cta,09:30:00,16:00:00
2026-04-29T02:37:55.190283+00:00,AAPL,2019-04-12,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-04-12/part.parquet,191640,,utp_cta,09:30:00,16:00:00
2026-04-29T02:37:57.098765+00:00,AAPL,2019-04-15,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-04-15/part.parquet,138389,,utp_cta,09:30:00,16:00:00
2026-04-29T02:37:59.634745+00:00,AAPL,2019-04-16,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-04-16/part.parquet,199135,,utp_cta,09:30:00,16:00:00
2026-04-29T02:38:02.046170+00:00,AAPL,2019-04-17,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-04-17/part.parquet,203380,,utp_cta,09:30:00,16:00:00
2026-04-29T02:38:03.945781+00:00,AAPL,2019-04-18,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-04-18/part.parquet,142813,,utp_cta,09:30:00,16:00:00
2026-04-29T02:38:04.507585+00:00,AAPL,2019-04-19,skipped,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-04-19/part.parquet,0,no_data,utp_cta,09:30:00,16:00:00
2026-04-29T02:38:06.259043+00:00,AAPL,2019-04-22,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-04-22/part.parquet,113772,,utp_cta,09:30:00,16:00:00
2026-04-29T02:38:08.028180+00:00,AAPL,2019-04-23,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-04-23/part.parquet,162815,,utp_cta,09:30:00,16:00:00
2026-04-29T02:38:09.461961+00:00,AAPL,2019-04-24,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-04-24/part.parquet,120332,,utp_cta,09:30:00,16:00:00
2026-04-29T02:38:10.924736+00:00,AAPL,2019-04-25,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-04-25/part.parquet,143103,,utp_cta,09:30:00,16:00:00
2026-04-29T02:38:12.357742+00:00,AAPL,2019-04-26,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-04-26/part.parquet,137160,,utp_cta,09:30:00,16:00:00
2026-04-29T02:38:13.821933+00:00,AAPL,2019-04-29,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-04-29/part.parquet,133757,,utp_cta,09:30:00,16:00:00
2026-04-29T02:38:16.287234+00:00,AAPL,2019-04-30,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-04-30/part.parquet,272945,,utp_cta,09:30:00,16:00:00
2026-04-29T02:38:20.275496+00:00,AAPL,2019-05-01,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-05-01/part.parquet,424101,,utp_cta,09:30:00,16:00:00
2026-04-29T02:38:22.562309+00:00,AAPL,2019-05-02,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-05-02/part.parquet,227828,,utp_cta,09:30:00,16:00:00
2026-04-29T02:38:24.016942+00:00,AAPL,2019-05-03,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-05-03/part.parquet,144470,,utp_cta,09:30:00,16:00:00
2026-04-29T02:38:26.143492+00:00,AAPL,2019-05-06,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-05-06/part.parquet,224292,,utp_cta,09:30:00,16:00:00
2026-04-29T02:38:29.867372+00:00,AAPL,2019-05-07,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-05-07/part.parquet,288831,,utp_cta,09:30:00,16:00:00
2026-04-29T02:38:31.999658+00:00,AAPL,2019-05-08,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-05-08/part.parquet,190523,,utp_cta,09:30:00,16:00:00
2026-04-29T02:38:35.860653+00:00,AAPL,2019-05-09,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-05-09/part.parquet,282327,,utp_cta,09:30:00,16:00:00
2026-04-29T02:38:38.830038+00:00,AAPL,2019-05-10,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-05-10/part.parquet,317140,,utp_cta,09:30:00,16:00:00
2026-04-29T02:38:43.093815+00:00,AAPL,2019-05-13,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-05-13/part.parquet,442577,,utp_cta,09:30:00,16:00:00
2026-04-29T02:38:45.832788+00:00,AAPL,2019-05-14,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-05-14/part.parquet,266792,,utp_cta,09:30:00,16:00:00
2026-04-29T02:38:48.213267+00:00,AAPL,2019-05-15,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-05-15/part.parquet,209569,,utp_cta,09:30:00,16:00:00
2026-04-29T02:38:50.794908+00:00,AAPL,2019-05-16,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-05-16/part.parquet,223137,,utp_cta,09:30:00,16:00:00
2026-04-29T02:38:53.269893+00:00,AAPL,2019-05-17,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-05-17/part.parquet,226098,,utp_cta,09:30:00,16:00:00
2026-04-29T02:38:56.101946+00:00,AAPL,2019-05-20,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-05-20/part.parquet,277555,,utp_cta,09:30:00,16:00:00
2026-04-29T02:38:58.260452+00:00,AAPL,2019-05-21,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-05-21/part.parquet,186769,,utp_cta,09:30:00,16:00:00
2026-04-29T02:39:00.583167+00:00,AAPL,2019-05-22,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-05-22/part.parquet,209064,,utp_cta,09:30:00,16:00:00
2026-04-29T02:39:03.322009+00:00,AAPL,2019-05-23,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-05-23/part.parquet,258787,,utp_cta,09:30:00,16:00:00
2026-04-29T02:39:05.462211+00:00,AAPL,2019-05-24,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-05-24/part.parquet,178675,,utp_cta,09:30:00,16:00:00
2026-04-29T02:39:06.074005+00:00,AAPL,2019-05-27,skipped,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-05-27/part.parquet,0,no_data,utp_cta,09:30:00,16:00:00
2026-04-29T02:39:08.034772+00:00,AAPL,2019-05-28,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-05-28/part.parquet,186120,,utp_cta,09:30:00,16:00:00
2026-04-29T02:39:10.158504+00:00,AAPL,2019-05-29,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-05-29/part.parquet,208387,,utp_cta,09:30:00,16:00:00
2026-04-29T02:39:11.796817+00:00,AAPL,2019-05-30,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-05-30/part.parquet,163254,,utp_cta,09:30:00,16:00:00
2026-04-29T02:39:14.267265+00:00,AAPL,2019-05-31,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-05-31/part.parquet,199491,,utp_cta,09:30:00,16:00:00
2026-04-29T02:39:16.974528+00:00,AAPL,2019-06-03,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-06-03/part.parquet,302043,,utp_cta,09:30:00,16:00:00
2026-04-29T02:39:20.378688+00:00,AAPL,2019-06-04,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-06-04/part.parquet,233187,,utp_cta,09:30:00,16:00:00
2026-04-29T02:39:22.518106+00:00,AAPL,2019-06-05,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-06-05/part.parquet,232389,,utp_cta,09:30:00,16:00:00
2026-04-29T02:39:24.272883+00:00,AAPL,2019-06-06,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-06-06/part.parquet,156633,,utp_cta,09:30:00,16:00:00
2026-04-29T02:39:26.700386+00:00,AAPL,2019-06-07,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-06-07/part.parquet,232102,,utp_cta,09:30:00,16:00:00
2026-04-29T02:39:29.159646+00:00,AAPL,2019-06-10,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-06-10/part.parquet,194448,,utp_cta,09:30:00,16:00:00
2026-04-29T02:39:31.220120+00:00,AAPL,2019-06-11,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-06-11/part.parquet,177458,,utp_cta,09:30:00,16:00:00
2026-04-29T02:39:32.940435+00:00,AAPL,2019-06-12,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-06-12/part.parquet,127792,,utp_cta,09:30:00,16:00:00
2026-04-29T02:39:34.761955+00:00,AAPL,2019-06-13,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-06-13/part.parquet,139257,,utp_cta,09:30:00,16:00:00
2026-04-29T02:39:36.590204+00:00,AAPL,2019-06-14,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-06-14/part.parquet,140991,,utp_cta,09:30:00,16:00:00
2026-04-29T02:39:38.174110+00:00,AAPL,2019-06-17,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-06-17/part.parquet,113109,,utp_cta,09:30:00,16:00:00
2026-04-29T02:39:40.597082+00:00,AAPL,2019-06-18,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-06-18/part.parquet,211031,,utp_cta,09:30:00,16:00:00
2026-04-29T02:39:42.481850+00:00,AAPL,2019-06-19,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-06-19/part.parquet,153572,,utp_cta,09:30:00,16:00:00
2026-04-29T02:39:44.439646+00:00,AAPL,2019-06-20,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-06-20/part.parquet,164498,,utp_cta,09:30:00,16:00:00
2026-04-29T02:39:46.586199+00:00,AAPL,2019-06-21,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-06-21/part.parquet,179966,,utp_cta,09:30:00,16:00:00
2026-04-29T02:39:48.300161+00:00,AAPL,2019-06-24,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-06-24/part.parquet,131231,,utp_cta,09:30:00,16:00:00
2026-04-29T02:39:50.704539+00:00,AAPL,2019-06-25,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-06-25/part.parquet,174766,,utp_cta,09:30:00,16:00:00
2026-04-29T02:39:52.948252+00:00,AAPL,2019-06-26,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-06-26/part.parquet,200743,,utp_cta,09:30:00,16:00:00
2026-04-29T02:39:55.057458+00:00,AAPL,2019-06-27,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-06-27/part.parquet,141410,,utp_cta,09:30:00,16:00:00
2026-04-29T02:39:57.123467+00:00,AAPL,2019-06-28,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-06-28/part.parquet,178876,,utp_cta,09:30:00,16:00:00
2026-04-29T02:39:59.602034+00:00,AAPL,2019-07-01,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-07-01/part.parquet,230320,,utp_cta,09:30:00,16:00:00
2026-04-29T02:40:01.492822+00:00,AAPL,2019-07-02,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-07-02/part.parquet,154286,,utp_cta,09:30:00,16:00:00
2026-04-29T02:40:02.919642+00:00,AAPL,2019-07-03,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-07-03/part.parquet,92231,,utp_cta,09:30:00,16:00:00
2026-04-29T02:40:03.495204+00:00,AAPL,2019-07-04,skipped,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-07-04/part.parquet,0,no_data,utp_cta,09:30:00,16:00:00
2026-04-29T02:40:05.261966+00:00,AAPL,2019-07-05,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-07-05/part.parquet,158184,,utp_cta,09:30:00,16:00:00
2026-04-29T02:40:07.632203+00:00,AAPL,2019-07-08,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-07-08/part.parquet,212890,,utp_cta,09:30:00,16:00:00
2026-04-29T02:40:10.431231+00:00,AAPL,2019-07-09,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-07-09/part.parquet,167187,,utp_cta,09:30:00,16:00:00
2026-04-29T02:40:12.254182+00:00,AAPL,2019-07-10,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-07-10/part.parquet,145854,,utp_cta,09:30:00,16:00:00
2026-04-29T02:40:14.481257+00:00,AAPL,2019-07-11,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-07-11/part.parquet,152933,,utp_cta,09:30:00,16:00:00
2026-04-29T02:40:16.531294+00:00,AAPL,2019-07-12,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-07-12/part.parquet,144006,,utp_cta,09:30:00,16:00:00
2026-04-29T02:40:18.616356+00:00,AAPL,2019-07-15,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-07-15/part.parquet,136663,,utp_cta,09:30:00,16:00:00
2026-04-29T02:40:20.708374+00:00,AAPL,2019-07-16,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-07-16/part.parquet,136168,,utp_cta,09:30:00,16:00:00
2026-04-29T02:40:22.254888+00:00,AAPL,2019-07-17,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-07-17/part.parquet,107244,,utp_cta,09:30:00,16:00:00
2026-04-29T02:40:24.362534+00:00,AAPL,2019-07-18,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-07-18/part.parquet,140271,,utp_cta,09:30:00,16:00:00
2026-04-29T02:40:26.241854+00:00,AAPL,2019-07-19,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-07-19/part.parquet,153664,,utp_cta,09:30:00,16:00:00
2026-04-29T02:40:28.189761+00:00,AAPL,2019-07-22,saved,data_new/thetadata_raw/trades/symbol=AAPL/date=2019-07-22/part.parquet,162476,,utp_cta,09:30:00,16:00:00
