,trend,trend,trend,trend,mean_reversion,mean_reversion,mean_reversion,mean_reversion,flat,flat,flat,flat
,gross_pnl,transaction_cost,net_pnl,turnover,gross_pnl,transaction_cost,net_pnl,turnover,gross_pnl,transaction_cost,net_pnl,turnover
date,,,,,,,,,,,,
2023-02-15,0.0,0.0,0.0,0.0,0.001020509319194052,6.407654374620265e-07,0.00101986855375659,0.0012815308749240528,0.0,0.0,0.0,0.0
2023-02-16,0.0,0.0,0.0,0.0,0.0005747193479453695,9.712249754096833e-08,0.0005746222254478285,0.00019424499508193666,0.0,0.0,0.0,0.0
2023-02-17,0.0,0.0,0.0,0.0,0.00012560141827425332,5.1659231116129565e-05,7.394218715812376e-05,0.10331846223225913,0.0,0.0,0.0,0.0
2023-02-21,0.0,0.0,0.0,0.0,-0.00015344286715155537,2.0166040595248625e-07,-0.00015364452755750786,0.0004033208119049725,0.0,0.0,0.0,0.0
2023-02-22,-0.00019381175070764465,3.1082163852693076e-05,-0.00022489391456033772,0.11333241591371986,0.0,2.5584044104166853e-05,-2.5584044104166853e-05,0.09328506023293376,0.0,0.0,0.0,0.0
2023-02-23,0.0,5.6666207956859926e-05,-5.6666207956859926e-05,0.11333241591371986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-27,6.293519182169467e-06,5.146677531974572e-05,-4.517325613757625e-05,0.10293355063949144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-28,0.0,5.146677531974572e-05,-5.146677531974572e-05,0.10293355063949144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-01,0.0,0.0,0.0,0.0,0.00029777120380775117,5.1239855908564145e-05,0.000246531347899187,0.10247971181712828,0.0,0.0,0.0,0.0
2023-03-02,0.0,0.0,0.0,0.0,-0.003988330917323136,4.765729015502234e-05,-0.004035988207478158,0.09531458031004468,0.0,0.0,0.0,0.0
2023-03-03,0.0,0.0,0.0,0.0,0.001508623153157551,1.4668712872335128e-06,0.0015071562818703176,0.0029337425744670256,0.0,0.0,0.0,0.0
2023-03-06,0.0,0.0,0.0,0.0,0.0004141847542899239,4.7144823106397156e-05,0.0003670399311835267,0.09428964621279431,0.0,0.0,0.0,0.0
2023-03-07,0.0,0.0,0.0,0.0,5.0601448430560966e-05,4.6313562255585405e-07,5.013831280800511e-05,0.000926271245111708,0.0,0.0,0.0,0.0
2023-03-08,0.0,0.0,0.0,0.0,0.0001550188953153752,1.0607775898154038e-07,0.00015491281755639367,0.00021215551796308074,0.0,0.0,0.0,0.0
2023-03-09,0.0,0.0,0.0,0.0,0.0002495920188249984,6.091869164888408e-07,0.00024898283190850955,0.0012183738329776816,0.0,0.0,0.0,0.0
2023-03-10,0.0,0.0,0.0,0.0,0.00018846823928080569,4.000724738021239e-07,0.00018806816680700357,0.0008001449476042477,0.0,0.0,0.0,0.0
2023-03-13,0.0,0.0,0.0,0.0,-0.0018654879167446065,8.08189225504935e-07,-0.0018662961059701115,0.00161637845100987,0.0,0.0,0.0,0.0
2023-03-14,0.0,0.0,0.0,0.0,-0.00039423416478305963,3.53418537877008e-07,-0.00039458758332093665,0.000706837075754016,0.0,0.0,0.0,0.0
2023-03-15,0.0009579114686246848,3.770478491208828e-05,0.0009202066837125965,0.07588839261633228,-6.974692505326639e-05,1.1932685740123946e-07,-6.986625191066763e-05,0.00024016907735323334,0.0,0.0,0.0,0.0
2023-03-16,-0.00038772182004043415,1.3299038066516235e-07,-0.0003878548104210993,0.00026598076133032417,0.0018589582086486047,1.5389698306239906e-06,0.0018574192388179807,0.003077939661247975,0.0,0.0,0.0,0.0
2023-03-17,-0.00029551656137029466,4.0140718114882807e-07,-0.0002959179685514435,0.0008028143622976561,0.0008007325814324847,5.206501164547609e-05,0.0007486675697870087,0.10413002329095217,0.0,0.0,0.0,0.0
2023-03-20,-0.0009735884450473381,6.788595413865663e-07,-0.0009742673045887247,0.0013577190827731324,0.0005024090245457452,5.332178849018157e-05,0.00044908723605556364,0.10664357698036311,0.0,0.0,0.0,0.0
2023-03-21,-0.00013254272863269417,1.383291425776819e-08,-0.00013255656154695193,0.00011916767572744263,-0.0005810670500908518,8.620220660369638e-09,-0.0005810756703115122,7.426140589117391e-05,0.0,0.0,0.0,0.0
2023-03-22,-0.0004608959212159723,9.20314257875705e-08,-0.00046098795264175985,0.00018406285157514593,-0.0002043587100202665,2.3075264807134113e-07,-0.00020458946266833786,0.00046150529614269464,0.0,0.0,0.0,0.0
2023-03-23,0.0,3.729400642075766e-05,-3.729400642075766e-05,0.07784784047592044,0.0008947870738959928,7.97529125086494e-07,0.0008939895447709063,0.0016647693842321287,0.0,0.0,0.0,0.0
2023-03-24,0.0,0.0,0.0,0.0,-0.0006678713893540076,5.025021842606859e-05,-0.0007181216077800762,0.10050043685213718,0.0,0.0,0.0,0.0
2023-03-27,0.0,0.0,0.0,0.0,0.0005757771931897978,6.179102458458986e-08,0.0005757154021652132,0.0001235820491691797,0.0,0.0,0.0,0.0
2023-03-28,0.0,0.0,0.0,0.0,-7.274731608137897e-05,8.243916332553724e-08,-7.282975524470451e-05,0.0001648783266510745,0.0,0.0,0.0,0.0
2023-03-29,0.0,0.0,0.0,0.0,0.00018302666540073145,1.0906865338482231e-07,0.00018291759674734663,0.0002181373067696446,0.0,0.0,0.0,0.0
2023-03-30,0.0,0.0,0.0,0.0,0.00027627473041236125,5.515961313615697e-05,0.0002211151172762043,0.11031922627231394,0.0,0.0,0.0,0.0
2023-03-31,0.0,0.0,0.0,0.0,-0.0008668929642624945,3.3744316634276573e-07,-0.0008672304074288373,0.0006748863326855314,0.0,0.0,0.0,0.0
2023-04-03,0.0,0.0,0.0,0.0,-0.0013891238085828122,2.3591853988379903e-07,-0.001389359727122696,0.00047183707976759803,0.0,0.0,0.0,0.0
2023-04-04,0.0,0.0,0.0,0.0,-0.0010367766134739683,7.22015135154356e-07,-0.0010374986286091226,0.0014440302703087118,0.0,0.0,0.0,0.0
2023-04-05,0.0,0.0,0.0,0.0,0.0008715983441829898,1.591412789908958e-06,0.0008700069313930809,0.003182825579817916,0.0,0.0,0.0,0.0
2023-04-06,0.0,0.0,0.0,0.0,-0.0015501718334705625,7.209840761447215e-05,-0.0016222702410850346,0.1441968152289443,0.0,0.0,0.0,0.0
2023-04-10,0.0,0.0,0.0,0.0,0.0027265427847337994,3.687483219330171e-07,0.002726174036411866,0.0007374966438660341,0.0,0.0,0.0,0.0
2023-04-11,0.0,0.0,0.0,0.0,0.0010113291975920697,4.772345830682693e-05,0.0009636057392852428,0.09544691661365386,0.0,0.0,0.0,0.0
2023-04-12,0.0,0.0,0.0,0.0,-0.0021892258227568222,8.676404689087341e-07,-0.002190093463225731,0.0017352809378174683,0.0,0.0,0.0,0.0
2023-04-13,0.0,0.0,0.0,0.0,-0.002574873888797506,8.047082258163599e-07,-0.0025756785970233224,0.0016094164516327197,0.0,0.0,0.0,0.0
2023-04-14,0.0,0.0,0.0,0.0,0.000988704279411399,5.228164073839847e-05,0.0009364226386730005,0.10456328147679694,0.0,0.0,0.0,0.0
2023-04-17,0.0,0.0,0.0,0.0,-0.00042273685122769857,8.661668146905943e-07,-0.0004236030180423892,0.0017323336293811886,0.0,0.0,0.0,0.0
2023-04-18,0.0,0.0,0.0,0.0,0.0009315219683066346,5.46949706358378e-05,0.0008768269976707968,0.1093899412716756,0.0,0.0,0.0,0.0
2023-04-19,0.0,0.0,0.0,0.0,0.0007380647948940675,5.412839364389438e-07,0.0007375235109576285,0.0010825678728778876,0.0,0.0,0.0,0.0
2023-04-20,0.0,0.0,0.0,0.0,-0.000928861625608787,4.943320778218954e-05,-0.0009782948333909764,0.09886641556437907,0.0,0.0,0.0,0.0
2023-04-21,0.0,0.0,0.0,0.0,0.0006598445447054651,3.9004757820396144e-07,0.0006594544971272612,0.0007800951564079228,0.0,0.0,0.0,0.0
2023-04-24,0.0,0.0,0.0,0.0,-4.53220814142101e-05,6.901047970319166e-08,-4.5391091893913295e-05,0.00013802095940638331,0.0,0.0,0.0,0.0
2023-04-25,0.0,0.0,0.0,0.0,-8.52990912743345e-05,2.524263540946356e-07,-8.555151762842913e-05,0.0005048527081892712,0.0,0.0,0.0,0.0
2023-04-26,0.0,0.0,0.0,0.0,0.0006980845469002805,1.1809881319379406e-07,0.0006979664480870867,0.00023619762638758812,0.0,0.0,0.0,0.0
2023-04-27,0.0,0.0,0.0,0.0,-0.002661648946569711,6.177074343839467e-05,-0.0027234196900081057,0.12354148687678934,0.0,0.0,0.0,0.0
2023-04-28,-0.001292369281852885,3.701082936618221e-05,-0.0013293801112190672,0.1127560898129343,0.0008237566899695684,2.7490835476539855e-05,0.0007962658544930285,0.08375276012749018,0.0,0.0,0.0,0.0
2023-05-01,0.001276865166772769,6.492855048310515e-07,0.001276215881267938,0.0012985710096621028,0.0030753801250480205,3.838989367628158e-06,0.0030715411356803924,0.007677978735256316,0.0,0.0,0.0,0.0
2023-05-02,0.0002859520438242509,2.600299094779046e-07,0.00028569201391477297,0.0005200598189558092,-0.003266065217194876,3.465233909004769e-06,-0.003269530451103881,0.006930467818009538,0.0,0.0,0.0,0.0
2023-05-03,0.0,5.67673005018203e-05,-5.67673005018203e-05,0.11353460100364059,0.00011512221492208826,6.608710288146074e-07,0.00011446134389327365,0.0013217420576292147,0.0,0.0,0.0,0.0
2023-05-04,0.0,0.0,0.0,0.0,-0.0029935725528546318,5.256666329007125e-05,-0.003046139216144703,0.10513332658014249,0.0,0.0,0.0,0.0
2023-05-05,-0.00018411007725631693,3.275558950271675e-05,-0.00021686566675903368,0.11674558186861332,0.0009579888477615935,2.7180182480573323e-05,0.0009308086652810201,0.09687403790203318,0.0,0.0,0.0,0.0
2023-05-08,0.0005907965173072425,6.119533142511098e-07,0.0005901845639929914,0.0012239066285022193,0.0004295723984678942,4.908119397300831e-05,0.00038049120449488587,0.09816238794601662,0.0,0.0,0.0,0.0
2023-05-09,0.0,3.3337618980409574e-05,-3.3337618980409574e-05,0.11796948849711554,-0.0005011320398700724,5.501305916067231e-05,-0.0005561450990307446,0.19467084477927932,0.0,0.0,0.0,0.0
2023-05-10,0.0,0.0,0.0,0.0,-0.001591023991554933,5.8351568321043124e-05,-0.0016493755598759761,0.11670313664208624,0.0,0.0,0.0,0.0
2023-05-11,0.0,0.0,0.0,0.0,-0.0008049922581534023,6.310502687582459e-07,-0.0008056233084221605,0.0012621005375164918,0.0,0.0,0.0,0.0
2023-05-12,0.0,0.0,0.0,0.0,-0.000471450228927983,3.6587079899240425e-07,-0.00047181609972697544,0.0007317415979848085,0.0,0.0,0.0,0.0
2023-05-15,0.0,0.0,0.0,0.0,0.0029982867491835314,1.1089875310806019e-07,0.002998175850430423,0.00022179750621612038,0.0,0.0,0.0,0.0
2023-05-16,0.0,0.0,0.0,0.0,-0.0006608985179867103,1.0474694096108198e-06,-0.0006619459873963211,0.0020949388192216395,0.0,0.0,0.0,0.0
2023-05-17,0.00021534748622752554,5.160698177594509e-05,0.00016374050445158044,0.10321396355189018,0.0022246999759176255,2.993146028623661e-07,0.002224400661314763,0.0005986292057247322,0.0,0.0,0.0,0.0
2023-05-18,5.898960336691108e-05,9.6027039355389e-08,5.889357632755569e-05,0.000192054078710778,0.00042910397111877536,0.000103807577261731,0.00032529639385704435,0.20761515452346202,0.0,0.0,0.0,0.0
2023-05-19,0.0004930327534964597,1.217839931101686e-07,0.0004929109695033495,0.0006244689020051195,0.0009946942470551736,2.775341146062046e-07,0.0009944167129405674,0.0014231051174378728,0.0,0.0,0.0,0.0
2023-05-22,0.0,1.1768929272122153e-05,-1.1768929272122153e-05,0.10364637837518452,-0.00012078315594692345,3.871687250211733e-05,-0.00015950002844904079,0.3409710028901072,0.0,0.0,0.0,0.0
2023-05-23,0.0,0.0,0.0,0.0,-0.0001003017073929539,3.260875936080786e-07,-0.00010062779498656198,0.0006521751872161571,0.0,0.0,0.0,0.0
2023-05-24,0.0,0.0,0.0,0.0,0.0009654514385423964,2.2510577903787563e-07,0.0009652263327633586,0.00045021155807575125,0.0,0.0,0.0,0.0
2023-05-25,0.0,0.0,0.0,0.0,-0.006475153002757595,4.9968660215608224e-05,-0.006525121662973203,0.09993732043121645,0.0,0.0,0.0,0.0
2023-05-26,0.000445597041269595,4.546201984510036e-05,0.00040013502142449464,0.09092403969020071,0.0030847984591499313,0.00015285658823840657,0.0029319418709115247,0.30571317647681306,0.0,0.0,0.0,0.0
2023-05-30,-0.00031719277575554584,4.7019071602283453e-07,-0.00031766296647156865,0.0009403814320456741,0.002228432833422343,1.4980762330229897e-06,0.00222693475718932,0.0029961524660459954,0.0,0.0,0.0,0.0
2023-05-31,-0.000306757575260409,7.900410291751284e-07,-0.0003075476162895841,0.0016271664370759858,0.007565156328469653,5.3815256157607664e-05,0.007511341072312046,0.11083776081064155,0.0,0.0,0.0,0.0
2023-06-01,0.0,3.566501384571483e-05,-3.566501384571483e-05,0.08835649182107905,-0.0030670806530464756,3.8027573071372838e-06,-0.003070883410353613,0.009420949515374838,0.0,0.0,0.0,0.0
2023-06-02,0.0,0.0,0.0,0.0,0.001193234726962379,3.204706274260449e-06,0.0011900300206881187,0.006409412548520899,0.0,0.0,0.0,0.0
2023-06-05,0.0,0.0,0.0,0.0,-0.0028408848391502086,6.861513041947667e-05,-0.0029094999695696852,0.13723026083895334,0.0,0.0,0.0,0.0
2023-06-06,0.0,0.0,0.0,0.0,0.0023629348275469096,0.00010539968404460648,0.002257535143502303,0.21079936808921296,0.0,0.0,0.0,0.0
2023-06-07,0.0,0.0,0.0,0.0,0.0024045209236869948,4.803308995731226e-05,0.0023564878337296825,0.09606617991462452,0.0,0.0,0.0,0.0
2023-06-08,0.0,0.0,0.0,0.0,-0.00010756067226190308,5.029616035478135e-05,-0.00015785683261668442,0.1005923207095627,0.0,0.0,0.0,0.0
2023-06-09,0.0,0.0,0.0,0.0,-0.0006042055041022335,4.5338852106381195e-05,-0.0006495443562086147,0.09067770421276239,0.0,0.0,0.0,0.0
2023-06-12,0.0006339632218406953,6.190752260046159e-05,0.0005720556992402338,0.12381504520092315,0.0010621530714663482,4.1749788866098096e-09,0.0010621488964874615,8.349957773219618e-06,0.0,0.0,0.0,0.0
2023-06-13,1.6558753070744286e-05,5.082543159028724e-07,1.6050498754841413e-05,0.0010289362561414217,0.0005060412382458173,8.365284982553962e-05,0.0004223883884202777,0.16935114453902636,0.0,0.0,0.0,0.0
2023-06-14,-0.0006943935300039986,1.8900226069367523e-07,-0.0006945825322646922,0.00037960343362182514,-0.002051207911029326,8.955439399916967e-05,-0.0021407623050284956,0.1798663959533485,0.0,0.0,0.0,0.0
2023-06-15,0.00024244537110347248,2.2730366248430168e-07,0.00024221806744098817,0.00045460732496860334,0.0014551787941244057,8.011419570817121e-05,0.0013750645984162344,0.16022839141634243,0.0,0.0,0.0,0.0
2023-06-16,0.0010326798324364521,1.0459120176196577e-07,0.0010325752412346902,0.00029083318723378826,-0.0012133104208722897,6.404988312531773e-07,-0.0012139509197035428,0.0017810132532640743,0.0,0.0,0.0,0.0
2023-06-20,-0.000334172490324064,1.5073911975184129e-06,-0.0003356798815215824,0.00301478239503683,-0.0013680905958719397,6.482174789654839e-07,-0.001368738813350905,0.0012964349579309697,0.0,0.0,0.0,0.0
2023-06-21,-3.9529826162511186e-05,5.797288088829612e-05,-9.75027070508073e-05,0.11594576177659224,-0.0005372319406585761,7.703595451542163e-05,-0.0006142678951739977,0.15407190903084328,0.0,0.0,0.0,0.0
2023-06-22,-0.0014014741016270128,1.552629084313614e-07,-0.001401629364535444,0.0003105258168627223,0.0014482686642312678,4.041179390826958e-07,0.0014478645462921852,0.0008082358781653903,0.0,0.0,0.0,0.0
2023-06-23,0.0009925431851321217,5.083179103491535e-07,0.0009920348672217726,0.0010166358206983028,0.00022680591745882816,5.493298800350439e-07,0.0002262565875787931,0.0010986597600700834,0.0,0.0,0.0,0.0
2023-06-26,0.0004418024306464898,4.534529854586469e-05,0.0003964571321006251,0.11889443937986119,-7.396474370686626e-05,4.9373617182214416e-05,-0.00012333836088908068,0.129456607923703,0.0,0.0,0.0,0.0
2023-06-27,0.0,3.1730656524739795e-05,-3.1730656524739795e-05,0.11575070186405981,-0.00039541977024444867,2.6963829914915608e-05,-0.0004223836001593643,0.09836172898474901,0.0,0.0,0.0,0.0
2023-06-28,0.0,0.0,0.0,0.0,-0.0001509047234534705,3.0597204069286037e-07,-0.00015121069549416336,0.0006119440813857208,0.0,0.0,0.0,0.0
2023-06-29,0.0,0.0,0.0,0.0,0.00032720602098490253,7.887739501023575e-07,0.0003264172470348002,0.001577547900204715,0.0,0.0,0.0,0.0
2023-06-30,0.0,0.0,0.0,0.0,-0.0002127738382328348,1.2423438880333066e-07,-0.00021289807262163813,0.0002484687776066613,0.0,0.0,0.0,0.0
2023-07-03,0.0,0.0,0.0,0.0,0.001020326827737995,1.8099871241052112e-08,0.0010203087278667538,3.6199742482104225e-05,0.0,0.0,0.0,0.0
2023-07-05,0.0,0.0,0.0,0.0,-0.0002762409756215203,8.817977969070648e-07,-0.00027712277341842737,0.0017635955938141296,0.0,0.0,0.0,0.0
2023-07-06,0.00022289579049690342,4.3269937447623816e-05,0.0001796258530492796,0.08653987489524763,2.666674710759311e-05,2.1809228995035845e-07,2.644865481764275e-05,0.0004361845799007169,0.0,0.0,0.0,0.0
2023-07-07,0.0,4.2721293758252884e-05,-4.2721293758252884e-05,0.08653987489524763,0.00024739992693432826,2.7257160868078465e-07,0.00024712735532564747,0.0005521441613802885,0.0,0.0,0.0,0.0
2023-07-10,0.0,0.0,0.0,0.0,-4.9703167587710834e-05,3.563431122136779e-08,-4.97388018989322e-05,7.126862244273557e-05,0.0,0.0,0.0,0.0
2023-07-11,0.0,0.0,0.0,0.0,0.0,6.891004824143038e-05,-6.891004824143038e-05,0.13782009648286075,0.0,0.0,0.0,0.0
2023-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-13,0.0,0.0,0.0,0.0,-0.0011078744466916607,5.3101331089057916e-05,-0.0011609757777807186,0.10620266217811583,0.0,0.0,0.0,0.0
2023-07-14,0.0,0.0,0.0,0.0,0.00014254643580357233,8.205282062654431e-07,0.0001417259075973069,0.0016410564125308863,0.0,0.0,0.0,0.0
2023-07-17,0.0,0.0,0.0,0.0,0.0003936434242953776,1.2977880162554773e-08,0.000393630446415215,2.5955760325109545e-05,0.0,0.0,0.0,0.0
2023-07-18,0.0,0.0,0.0,0.0,0.0008708281347671305,2.676139677575476e-08,0.0008708013733703547,5.352279355150952e-05,0.0,0.0,0.0,0.0
2023-07-19,0.0004123989622115296,7.049604862602956e-05,0.00034190291358550005,0.14107795492513464,-0.0007752771881320253,2.1457884838653593e-08,-0.0007752986460168639,4.294190339823589e-05,0.0,0.0,0.0,0.0
2023-07-20,0.0,7.053897746256732e-05,-7.053897746256732e-05,0.14107795492513464,0.00035817085854288554,3.435519765595495e-07,0.000357827306566326,0.0006871039531190989,0.0,0.0,0.0,0.0
2023-07-21,0.0,0.0,0.0,0.0,-0.0016594294835366194,3.877874684966101e-07,-0.001659817271005116,0.0007755749369932202,0.0,0.0,0.0,0.0
2023-07-24,0.0,0.0,0.0,0.0,0.00034923338897595947,4.816439500932406e-07,0.0003487517450258662,0.0009632879001864811,0.0,0.0,0.0,0.0
2023-07-25,0.0,0.0,0.0,0.0,0.00027024244900654133,5.19504902143534e-07,0.0002697229441043978,0.001039009804287068,0.0,0.0,0.0,0.0
2023-07-26,0.0,0.0,0.0,0.0,-0.00039936474249123867,1.3460485234636394e-06,-0.0004007107910147023,0.002692097046927279,0.0,0.0,0.0,0.0
2023-07-27,0.0,0.0,0.0,0.0,0.0,5.531474979446204e-05,-5.531474979446204e-05,0.11062949958892407,0.0,0.0,0.0,0.0
2023-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-31,-0.001544789539373389,4.338600712971094e-05,-0.0015881755465031,0.08677201425942188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01,0.0001247413801486091,6.155931774394285e-05,6.318206240466624e-05,0.1231186354878857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-02,0.0,0.0001049453248736538,-0.0001049453248736538,0.2098906497473076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-04,0.0,0.0,0.0,0.0,0.00015721855450647097,3.897398762565266e-05,0.00011824456688081832,0.07794797525130533,0.0,0.0,0.0,0.0
2023-08-07,0.0,0.0,0.0,0.0,0.0,3.897398762565266e-05,-3.897398762565266e-05,0.07794797525130533,0.0,0.0,0.0,0.0
2023-08-08,-0.0005061826345524062,4.06277416482298e-05,-0.000546810376200636,0.0812554832964596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-09,4.947976731472782e-05,2.344574421089575e-07,4.9245309872618864e-05,0.000468914884217915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-10,-0.000508076680499343,4.029493006466106e-05,-0.0005483716105640041,0.08058986012932212,0.0004198882320052863,5.195783714497094e-05,0.0003679303948603153,0.10391567428994189,0.0,0.0,0.0,0.0
2023-08-11,-0.00017901357757529998,4.0178534426720875e-05,-0.00021919211200202086,0.08035706885344174,3.9572869102074196e-05,2.900590154385104e-07,3.9282810086635685e-05,0.0005801180308770207,0.0,0.0,0.0,0.0
2023-08-14,1.956199460413497e-05,1.0920316470663272e-07,1.945279143942834e-05,0.00021840632941326835,0.0011006691360079686,2.317757638015086e-08,0.0011006459584315886,4.635515276030233e-05,0.0,0.0,0.0,0.0
2023-08-15,0.0,4.04004766793544e-05,-4.04004766793544e-05,0.0808009533587088,0.0005249583022480551,7.877898992164623e-07,0.0005241705123488386,0.0015755797984329245,0.0,0.0,0.0,0.0
2023-08-16,0.0,0.0,0.0,0.0,0.00018739037593317983,3.7287697342856116e-07,0.00018701749895975127,0.0007457539468571223,0.0,0.0,0.0,0.0
2023-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10245937525472876,0.0,0.0,0.0,0.0
2023-08-18,0.00033533964686378274,7.30884617578948e-05,0.00026225118510588794,0.1461769235157896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-21,-0.0005820434072608179,1.5667680481343192e-06,-0.0005836101753089523,0.003133536096268638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-22,0.0,7.465522980602913e-05,-7.465522980602913e-05,0.14931045961205824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-23,0.0,0.0,0.0,0.0,8.110139575267096e-05,7.090397477430956e-05,1.0197420978361394e-05,0.14180794954861914,0.0,0.0,0.0,0.0
2023-08-24,0.0,0.0,0.0,0.0,-0.002316756104870022,2.7056818293007825e-06,-0.002319461786699323,0.0054113636586015645,0.0,0.0,0.0,0.0
2023-08-25,0.0,0.0,0.0,0.0,0.0021327591921558543,3.983663988169586e-06,0.002128775528167685,0.007967327976339172,0.0,0.0,0.0,0.0
2023-08-28,0.0,0.0,0.0,0.0,-0.0002010613484848937,2.9607727542752676e-06,-0.00020402212123916898,0.005921545508550535,0.0,0.0,0.0,0.0
2023-08-29,0.0,0.0,0.0,0.0,-0.00042441323032120157,1.0058787974512596e-06,-0.0004254191091186528,0.002011757594902519,0.0,0.0,0.0,0.0
2023-08-30,0.0,0.0,0.0,0.0,0.00013416824734963832,8.005401919836814e-07,0.00013336770715765463,0.0016010803839673626,0.0,0.0,0.0,0.0
2023-08-31,0.0,0.0,0.0,0.0,0.0003094744971158026,4.7929224805107196e-08,0.0003094265678909975,9.585844961021439e-05,0.0,0.0,0.0,0.0
2023-09-01,0.0,0.0,0.0,0.0,0.001117640918621683,1.735994896085724e-07,0.0011174673191320745,0.0003471989792171448,0.0,0.0,0.0,0.0
2023-09-05,0.0,0.0,0.0,0.0,-0.000262830586434216,0.00012524823419713128,-0.0003880788206313473,0.25049646839426254,0.0,0.0,0.0,0.0
2023-09-06,0.0,0.0,0.0,0.0,0.0007279825290060392,4.224194742201426e-08,0.0007279402870586173,8.448389484402852e-05,0.0,0.0,0.0,0.0
2023-09-07,0.0,0.0,0.0,0.0,9.358406401340023e-05,5.031666876980922e-07,9.308089732570214e-05,0.0010063333753961845,0.0,0.0,0.0,0.0
2023-09-08,0.0,0.0,0.0,0.0,-9.870997503870756e-05,2.529391242278946e-06,-0.00010123936628098651,0.005058782484557892,0.0,0.0,0.0,0.0
2023-09-11,0.0,0.0,0.0,0.0,-0.00023133248474171845,2.4348722134722236e-07,-0.00023157597196306567,0.00048697444269444473,0.0,0.0,0.0,0.0
2023-09-12,0.0,0.0,0.0,0.0,0.0,5.617856899979521e-05,-5.617856899979521e-05,0.1123571379995904,0.0,0.0,0.0,0.0
2023-09-13,-0.0008891525415441213,5.412479384554995e-05,-0.0009432773353896713,0.1082495876910999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-14,0.0005565027903509782,6.188464023775681e-07,0.0005558839439486007,0.001237692804755136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15,0.0010246550983180175,6.776952530648979e-07,0.0010239774030649526,0.0013553905061297958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-18,-0.00019119942860635686,3.4236340075696596e-05,-0.00022543576868205346,0.06847268015139318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-19,-0.0008958457244445017,3.2466015876520094e-05,-0.0009283117403210218,0.06493203175304019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-20,-0.0004602201547996014,1.0045124456930962e-06,-0.00046122466724529454,0.002009024891386192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-21,0.0011234905853000723,4.844958270999048e-07,0.0011230060894729724,0.0009874402705953578,-0.00031348872871417353,5.137963103818551e-05,-0.00036486835975235905,0.10471569400116619,0.0,0.0,0.0,0.0
2023-09-22,0.00023645934653857866,1.3331179673664406e-07,0.000236326034741842,0.003476278035523195,0.00013602792074473763,1.554600191948868e-07,0.00013587246072554275,0.0040538216673862495,0.0,0.0,0.0,0.0
2023-09-25,0.00033991503863790124,8.822742832981234e-09,0.00033990621589506827,1.7645485665962468e-05,-2.0535238071811362e-05,1.429964609259149e-08,-2.0549537717903952e-05,2.859929218518298e-05,0.0,0.0,0.0,0.0
2023-09-26,0.0,5.809402326502911e-05,-5.809402326502911e-05,0.11618804653005821,3.277238838193461e-06,6.314020013018646e-08,3.2140986380632744e-06,0.0001262804002603729,0.0,0.0,0.0,0.0
2023-09-27,0.0,0.0,0.0,0.0,1.8565445566424877e-05,4.5003517289038816e-05,-2.643807172261394e-05,0.09000703457807763,0.0,0.0,0.0,0.0
2023-09-28,0.0,0.0,0.0,0.0,-0.00016356128488137972,5.0050645762602785e-05,-0.0002136119306439825,0.10010129152520557,0.0,0.0,0.0,0.0
2023-09-29,0.0,0.0,0.0,0.0,-0.00024001917166080564,1.8236582197711168e-07,-0.00024020153748278275,0.00036473164395422336,0.0,0.0,0.0,0.0
2023-10-02,0.0,0.0,0.0,0.0,-0.00019378200444767,1.694467452294096e-07,-0.0001939514511928994,0.0003388934904588192,0.0,0.0,0.0,0.0
2023-10-03,0.0,0.0,0.0,0.0,0.0,4.478498651553693e-05,-4.478498651553693e-05,0.08956997303107385,0.0,0.0,0.0,0.0
